0.666984,-0.00464209
0.642996,-0.0881144
0.578425,-0.166025
0.477346,-0.233458
0.346141,-0.286155
0.193088,-0.320793
0.0278491,-0.335183
-0.139148,-0.328418
-0.297362,-0.300926
-0.436809,-0.25444
-0.548686,-0.191896
-0.625934,-0.11724
-0.663675,-0.0351843
-0.659529,0.0490918
-0.613757,0.130269
-0.529248,0.203225
-0.411335,0.263354
-0.267462,0.306862
-0.106707,0.331002
0.0607826,0.334251
0.224436,0.316404
0.373924,0.278587
0.499812,0.223187
0.594154,0.153701
0.650996,0.0745139
0.666751,-0.00937609
